size_pop,max_iter,prob_mut,T,alpha,best_distance,time
10.0,100.0,0.5,0.5,0.01,3156.4974840305886,0.1917588710784912
10.0,100.0,0.5,0.5,0.1,2849.0131813815906,0.19557809829711914
10.0,100.0,0.5,0.5,0.25,2967.9770699237806,0.1951887607574463
10.0,100.0,0.5,0.5,0.5,3225.2006799675164,0.19657516479492188
10.0,100.0,0.5,0.5,1.0,2731.684004843269,0.19196009635925293
10.0,100.0,0.5,0.75,0.001,3113.477229631075,0.1949152946472168
10.0,100.0,0.5,0.75,0.0025,2956.624180471262,0.20280075073242188
10.0,100.0,0.5,0.75,0.01,2796.7223049038353,0.1944417953491211
10.0,100.0,0.5,0.75,0.1,3087.9254677504755,0.19454407691955566
10.0,100.0,0.5,0.75,0.25,3030.5325735232173,0.19831275939941406
10.0,100.0,0.5,0.75,0.5,3206.5879029074663,0.19824576377868652
10.0,100.0,0.5,0.75,1.0,2506.999788866638,0.19804954528808594
10.0,100.0,0.5,1.0,0.001,2648.524093971336,0.2020578384399414
10.0,100.0,0.5,1.0,0.0025,2991.9199254484224,0.19286417961120605
10.0,100.0,0.5,1.0,0.01,2954.476340420904,0.19424033164978027
10.0,100.0,0.5,1.0,0.1,2606.3608020878773,0.19704127311706543
10.0,100.0,0.5,1.0,0.25,2813.4144700262405,0.1939544677734375
10.0,100.0,0.5,1.0,0.5,2582.503693743441,0.19687986373901367
10.0,100.0,0.5,1.0,1.0,2588.9590076802965,0.19424080848693848
10.0,100.0,0.75,0.001,0.001,2728.2029301971734,0.2031106948852539
10.0,100.0,0.75,0.001,0.0025,2540.908480195102,0.20296382904052734
10.0,100.0,0.75,0.001,0.01,2463.4748712160026,0.20235657691955566
10.0,100.0,0.75,0.001,0.1,2724.447640055161,0.21345019340515137
10.0,100.0,0.75,0.001,0.25,2803.6868158709735,0.20753884315490723
10.0,100.0,0.75,0.001,0.5,2550.6655837158537,0.2035207748413086
10.0,100.0,0.75,0.001,1.0,2684.6814269937004,0.21257710456848145
10.0,100.0,0.75,0.0025,0.001,2515.591119850428,0.20595765113830566
10.0,100.0,0.75,0.0025,0.0025,2795.0685668673646,0.20558929443359375
10.0,100.0,0.75,0.0025,0.01,2655.390977409375,0.2036457061767578
10.0,100.0,0.75,0.0025,0.1,2709.1872598430823,0.20685029029846191
10.0,100.0,0.75,0.0025,0.25,2555.0723083555267,0.2123427391052246
10.0,100.0,0.75,0.0025,0.5,2492.8219317678268,0.20403671264648438
10.0,100.0,0.75,0.0025,1.0,2711.134247934959,0.20214462280273438
10.0,100.0,0.75,0.01,0.001,2729.0700178448924,0.2123560905456543
10.0,100.0,0.75,0.01,0.0025,2835.4439203396964,0.21494293212890625
10.0,100.0,0.75,0.01,0.01,2712.107750445168,0.22886395454406738
10.0,100.0,0.75,0.01,0.1,2447.9117694545466,0.20493149757385254
10.0,100.0,0.75,0.01,0.25,2473.969515212079,0.21136975288391113
10.0,100.0,0.75,0.01,0.5,2480.088109940833,0.20701932907104492
10.0,100.0,0.75,0.01,1.0,2882.5936836962246,0.2099597454071045
10.0,100.0,0.75,0.1,0.001,2469.116829438872,0.2210099697113037
10.0,100.0,0.75,0.1,0.0025,2588.5966544881376,0.20287847518920898
10.0,100.0,0.75,0.1,0.01,2490.235049140855,0.2109842300415039
10.0,100.0,0.75,0.1,0.1,2400.0239818466716,0.20956730842590332
10.0,100.0,0.75,0.1,0.25,2733.397083983456,0.20483660697937012
10.0,100.0,0.75,0.1,0.5,2823.2979583392184,0.20540142059326172
10.0,100.0,0.75,0.1,1.0,2685.4143618823377,0.2081890106201172
10.0,100.0,0.75,0.25,0.001,2499.4945126327057,0.20125675201416016
10.0,100.0,0.75,0.25,0.0025,2988.4327883582037,0.2084791660308838
10.0,100.0,0.75,0.25,0.01,2652.028887301091,0.20629405975341797
10.0,100.0,0.75,0.25,0.1,2827.125894014526,0.2133924961090088
10.0,100.0,0.75,0.25,0.25,2799.4621815625064,0.21168017387390137
10.0,100.0,0.75,0.25,0.5,2697.9851783368795,0.2068958282470703
10.0,100.0,0.75,0.25,1.0,2828.184528517269,0.20736980438232422
10.0,100.0,0.75,0.5,0.001,2649.129404851641,0.20773053169250488
10.0,100.0,0.75,0.5,0.0025,3174.2724120617436,0.20032691955566406
10.0,100.0,0.75,0.5,0.01,2743.8335425157397,0.2082507610321045
10.0,100.0,0.75,0.5,0.1,2643.1694372319944,0.2089860439300537
10.0,100.0,0.75,0.5,0.25,2592.2437299271282,0.2172703742980957
10.0,100.0,0.75,0.5,0.5,2895.8490584173605,0.2260138988494873
10.0,100.0,0.75,0.5,1.0,2630.3152098104774,0.20747780799865723
10.0,100.0,0.75,0.75,0.001,2805.145538627239,0.20551395416259766
10.0,100.0,0.75,0.75,0.0025,2844.8473443090584,0.20624160766601562
10.0,100.0,0.75,0.75,0.01,2854.969663010777,0.20379948616027832
10.0,100.0,0.75,0.75,0.1,2952.1514833795845,0.20210504531860352
10.0,100.0,0.75,0.75,0.25,2729.359084041054,0.20496249198913574
10.0,100.0,0.75,0.75,0.5,2937.2195175435504,0.2062680721282959
10.0,100.0,0.75,0.75,1.0,2610.3248500232335,0.20899581909179688
10.0,100.0,0.75,1.0,0.001,2441.8098144315827,0.20865559577941895
10.0,100.0,0.75,1.0,0.0025,2488.381485966511,0.2092742919921875
10.0,100.0,0.75,1.0,0.01,2549.0326624722566,0.20688152313232422
10.0,100.0,0.75,1.0,0.1,2625.496256408967,0.21452975273132324
10.0,100.0,0.75,1.0,0.25,2645.5350974692305,0.2156689167022705
10.0,100.0,0.75,1.0,0.5,2509.111912404572,0.20390748977661133
10.0,100.0,0.75,1.0,1.0,2547.806936479891,0.20386338233947754
10.0,100.0,1.0,0.001,0.001,2534.059461596782,0.22656774520874023
10.0,100.0,1.0,0.001,0.0025,2825.060337173335,0.2175154685974121
10.0,100.0,1.0,0.001,0.01,2470.927727332788,0.21358394622802734
10.0,100.0,1.0,0.001,0.1,2607.009750374645,0.22043108940124512
10.0,100.0,1.0,0.001,0.25,2529.0467354704824,0.21651124954223633
10.0,100.0,1.0,0.001,0.5,2839.664230051807,0.2093343734741211
10.0,100.0,1.0,0.001,1.0,2703.2178098789623,0.22658872604370117
10.0,100.0,1.0,0.0025,0.001,2547.5763392034078,0.21889257431030273
10.0,100.0,1.0,0.0025,0.0025,2614.8423743920603,0.21341872215270996
10.0,100.0,1.0,0.0025,0.01,2542.6459392195493,0.2154228687286377
10.0,100.0,1.0,0.0025,0.1,2744.948199321386,0.21834993362426758
10.0,100.0,1.0,0.0025,0.25,2486.4468810169137,0.2153635025024414
10.0,100.0,1.0,0.0025,0.5,2623.1952990083337,0.2280900478363037
10.0,100.0,1.0,0.0025,1.0,2726.6886575708863,0.21334385871887207
10.0,100.0,1.0,0.01,0.001,2744.5127062369447,0.21413278579711914
10.0,100.0,1.0,0.01,0.0025,2628.2406943202272,0.2201845645904541
10.0,100.0,1.0,0.01,0.01,2599.7969012213016,0.21143603324890137
10.0,100.0,1.0,0.01,0.1,2556.715719596962,0.21443748474121094
10.0,100.0,1.0,0.01,0.25,2553.545538807001,0.2169961929321289
10.0,100.0,1.0,0.01,0.5,2565.0273695349465,0.21648454666137695
10.0,100.0,1.0,0.01,1.0,2617.099240152541,0.22098517417907715
10.0,100.0,1.0,0.1,0.001,2435.5642269654127,0.2140674591064453
10.0,100.0,1.0,0.1,0.0025,2649.091176166497,0.21439719200134277
10.0,100.0,1.0,0.1,0.01,2898.1915444610977,0.21460556983947754
10.0,100.0,1.0,0.1,0.1,2514.254208505745,0.2227160930633545
10.0,100.0,1.0,0.1,0.25,2640.1624068167343,0.2288048267364502
10.0,100.0,1.0,0.1,0.5,2681.46413940624,0.21805334091186523
10.0,100.0,1.0,0.1,1.0,2496.9487705656934,0.22375154495239258
10.0,100.0,1.0,0.25,0.001,3037.7699331023755,0.21587467193603516
10.0,100.0,1.0,0.25,0.0025,2858.691522059166,0.21403169631958008
10.0,100.0,1.0,0.25,0.01,2625.4791513241084,0.22305870056152344
10.0,100.0,1.0,0.25,0.1,2857.769815263917,0.21163511276245117
10.0,100.0,1.0,0.25,0.25,2887.8392695205166,0.21950483322143555
10.0,100.0,1.0,0.25,0.5,2596.7743400571103,0.22060751914978027
10.0,100.0,1.0,0.25,1.0,2372.299668567596,0.22672629356384277
10.0,100.0,1.0,0.5,0.001,2616.0037983894986,0.21750211715698242
10.0,100.0,1.0,0.5,0.0025,2893.8640044748936,0.22347259521484375
10.0,100.0,1.0,0.5,0.01,2830.183738586946,0.22241640090942383
10.0,100.0,1.0,0.5,0.1,3023.174386640684,0.2192857265472412
10.0,100.0,1.0,0.5,0.25,3024.993778151977,0.2117452621459961
10.0,100.0,1.0,0.5,0.5,2446.735853250959,0.22097325325012207
10.0,100.0,1.0,0.5,1.0,2710.1848012609407,0.2259538173675537
10.0,100.0,1.0,0.75,0.001,3025.435473828963,0.23021316528320312
10.0,100.0,1.0,0.75,0.0025,3001.1673329477303,0.2229464054107666
10.0,100.0,1.0,0.75,0.01,2971.2278602929223,0.22110414505004883
10.0,100.0,1.0,0.75,0.1,3094.0085831196875,0.21676325798034668
10.0,100.0,1.0,0.75,0.25,3006.8920096887837,0.22028493881225586
10.0,100.0,1.0,0.75,0.5,2744.564725240853,0.21492886543273926
10.0,100.0,1.0,0.75,1.0,2549.593026969569,0.22695493698120117
10.0,100.0,1.0,1.0,0.001,2728.2346701920837,0.2264854907989502
10.0,100.0,1.0,1.0,0.0025,2493.172907754129,0.2317523956298828
10.0,100.0,1.0,1.0,0.01,2543.954217067003,0.2189927101135254
10.0,100.0,1.0,1.0,0.1,2418.85945316852,0.2281632423400879
10.0,100.0,1.0,1.0,0.25,2651.8280252096033,0.22138714790344238
10.0,100.0,1.0,1.0,0.5,2700.968444430354,0.22580552101135254
10.0,100.0,1.0,1.0,1.0,2462.072321568061,0.21960163116455078
10.0,250.0,0.001,0.001,0.001,4709.464346591851,0.4228792190551758
10.0,250.0,0.001,0.001,0.0025,4819.77691813828,0.4371352195739746
10.0,250.0,0.001,0.001,0.01,5042.848178985502,0.43869829177856445
10.0,250.0,0.001,0.001,0.1,5499.609813812113,0.42829179763793945
10.0,250.0,0.001,0.001,0.25,4528.579377691582,0.4445364475250244
10.0,250.0,0.001,0.001,0.5,4425.137672825868,0.43639397621154785
10.0,250.0,0.001,0.001,1.0,4913.080226773598,0.42526793479919434
10.0,250.0,0.001,0.0025,0.001,5570.467571785627,0.4366295337677002
10.0,250.0,0.001,0.0025,0.0025,5207.201368890123,0.43115830421447754
10.0,250.0,0.001,0.0025,0.01,3832.969640945531,0.4330577850341797
10.0,250.0,0.001,0.0025,0.1,4988.03331702498,0.44431114196777344
10.0,250.0,0.001,0.0025,0.25,4694.72820802588,0.4341428279876709
10.0,250.0,0.001,0.0025,0.5,4420.920352986801,0.4389169216156006
10.0,250.0,0.001,0.0025,1.0,4703.942611823861,0.4461405277252197
10.0,250.0,0.001,0.01,0.001,5055.917819153538,0.4427924156188965
10.0,250.0,0.001,0.01,0.0025,4544.4076068066925,0.4434847831726074
10.0,250.0,0.001,0.01,0.01,5042.213545850763,0.45497584342956543
10.0,250.0,0.001,0.01,0.1,5078.217197371329,0.43691420555114746
10.0,250.0,0.001,0.01,0.25,4316.51986963143,0.43642473220825195
10.0,250.0,0.001,0.01,0.5,4840.003136810232,0.5427088737487793
10.0,250.0,0.001,0.01,1.0,5188.676943413673,0.4426710605621338
10.0,250.0,0.001,0.1,0.001,5380.1701298067,0.4341299533843994
10.0,250.0,0.001,0.1,0.0025,4670.143743384885,0.4499995708465576
10.0,250.0,0.001,0.1,0.01,5390.740714241179,0.43939805030822754
10.0,250.0,0.001,0.1,0.1,4860.200982886834,0.4274015426635742
10.0,250.0,0.001,0.1,0.25,4378.9915859144785,0.434981107711792
10.0,250.0,0.001,0.1,0.5,4961.083458738039,0.4489579200744629
10.0,250.0,0.001,0.1,1.0,4356.405747249856,0.4335904121398926
10.0,250.0,0.001,0.25,0.001,4700.119864305342,0.43160510063171387
10.0,250.0,0.001,0.25,0.0025,4304.864574603295,0.4302241802215576
10.0,250.0,0.001,0.25,0.01,4275.49017338076,0.4371798038482666
10.0,250.0,0.001,0.25,0.1,5066.066997708334,0.44411182403564453
10.0,250.0,0.001,0.25,0.25,5205.909081958639,0.43734145164489746
10.0,250.0,0.001,0.25,0.5,4134.841201835547,0.42475295066833496
10.0,250.0,0.001,0.25,1.0,4481.066516400048,0.4388298988342285
10.0,250.0,0.001,0.5,0.001,5026.465949564679,0.43045902252197266
10.0,250.0,0.001,0.5,0.0025,5343.259717565884,0.42328310012817383
10.0,250.0,0.001,0.5,0.01,4593.078214312777,0.44800567626953125
10.0,250.0,0.001,0.5,0.1,4423.576490972993,0.42211318016052246
10.0,250.0,0.001,0.5,0.25,4529.969235842684,0.4298214912414551
10.0,250.0,0.001,0.5,0.5,4862.351328038001,0.4347860813140869
10.0,250.0,0.001,0.5,1.0,4796.999389907664,0.4227442741394043
10.0,250.0,0.001,0.75,0.001,4818.703215900366,0.4343588352203369
10.0,250.0,0.001,0.75,0.0025,4534.953896312973,0.43392038345336914
10.0,250.0,0.001,0.75,0.01,5618.716997719649,0.4306473731994629
10.0,250.0,0.001,0.75,0.1,4886.536770321872,0.41841650009155273
10.0,250.0,0.001,0.75,0.25,4018.902326096317,0.4226844310760498
10.0,250.0,0.001,0.75,0.5,4690.172085413059,0.4337460994720459
10.0,250.0,0.001,0.75,1.0,5039.923171887161,0.4203040599822998
10.0,250.0,0.001,1.0,0.001,4795.123516105142,0.4289865493774414
10.0,250.0,0.001,1.0,0.0025,5086.893560038929,0.4321420192718506
10.0,250.0,0.001,1.0,0.01,4777.104186577636,0.43027591705322266
10.0,250.0,0.001,1.0,0.1,4852.918581766172,0.4272654056549072
10.0,250.0,0.001,1.0,0.25,5021.487027555639,0.4214639663696289
10.0,250.0,0.001,1.0,0.5,4200.191325850989,0.4179675579071045
10.0,250.0,0.001,1.0,1.0,4761.867580093063,0.43299221992492676
10.0,250.0,0.0025,0.001,0.001,4566.628335805913,0.4473750591278076
10.0,250.0,0.0025,0.001,0.0025,4924.985797464279,0.42810964584350586
10.0,250.0,0.0025,0.001,0.01,4910.311874496107,0.4385495185852051
10.0,250.0,0.0025,0.001,0.1,4867.910548916966,0.4225306510925293
10.0,250.0,0.0025,0.001,0.25,4735.639677579647,0.43291711807250977
10.0,250.0,0.0025,0.001,0.5,4687.650290990615,0.42545557022094727
10.0,250.0,0.0025,0.001,1.0,4747.614231011863,0.4324049949645996
10.0,250.0,0.0025,0.0025,0.001,4434.516645222185,0.4198029041290283
10.0,250.0,0.0025,0.0025,0.0025,5445.435891885269,0.4454209804534912
10.0,250.0,0.0025,0.0025,0.01,4699.899287028728,0.44088244438171387
10.0,250.0,0.0025,0.0025,0.1,4768.6084149446915,0.43221139907836914
10.0,250.0,0.0025,0.0025,0.25,4720.535672241047,0.42112064361572266
10.0,250.0,0.0025,0.0025,0.5,4879.960063168762,0.42029571533203125
10.0,250.0,0.0025,0.0025,1.0,4993.770034678984,0.42940425872802734
10.0,250.0,0.0025,0.01,0.001,4555.862818382503,0.4257161617279053
10.0,250.0,0.0025,0.01,0.0025,4905.03752225438,0.4238245487213135
10.0,250.0,0.0025,0.01,0.01,4590.918674882369,0.41474151611328125
10.0,250.0,0.0025,0.01,0.1,4791.482499621093,0.4381523132324219
10.0,250.0,0.0025,0.01,0.25,4581.09151991072,0.42954254150390625
10.0,250.0,0.0025,0.01,0.5,4365.401465713521,0.4194061756134033
10.0,250.0,0.0025,0.01,1.0,5067.755118124635,0.45084714889526367
10.0,250.0,0.0025,0.1,0.001,5535.029557377614,0.42519497871398926
10.0,250.0,0.0025,0.1,0.0025,4487.807344687598,0.4180006980895996
10.0,250.0,0.0025,0.1,0.01,5270.306135128426,0.4303290843963623
10.0,250.0,0.0025,0.1,0.1,4495.892454122247,0.4191138744354248
10.0,250.0,0.0025,0.1,0.25,4560.576308911423,0.42708706855773926
10.0,250.0,0.0025,0.1,0.5,5255.570982308551,0.4248239994049072
10.0,250.0,0.0025,0.1,1.0,4938.972336960509,0.42675042152404785
10.0,250.0,0.0025,0.25,0.001,5336.852611176544,0.415935754776001
10.0,250.0,0.0025,0.25,0.0025,5571.272833320497,0.4230475425720215
10.0,250.0,0.0025,0.25,0.01,4515.012546282017,0.42014431953430176
10.0,250.0,0.0025,0.25,0.1,5232.359489192519,0.4244577884674072
10.0,250.0,0.0025,0.25,0.25,4763.215744429696,0.43477296829223633
10.0,250.0,0.0025,0.25,0.5,5320.877284923494,0.42666196823120117
10.0,250.0,0.0025,0.25,1.0,5018.694686473022,0.42144775390625
10.0,250.0,0.0025,0.5,0.001,4901.990553705923,0.41882824897766113
10.0,250.0,0.0025,0.5,0.0025,4074.3240555638135,0.41855335235595703
10.0,250.0,0.0025,0.5,0.01,4634.12819250225,0.4178121089935303
10.0,250.0,0.0025,0.5,0.1,4703.93706547573,0.41939616203308105
10.0,250.0,0.0025,0.5,0.25,4394.294634033378,0.42362332344055176
10.0,250.0,0.0025,0.5,0.5,4078.6891317755444,0.42107152938842773
10.0,250.0,0.0025,0.5,1.0,4029.721730470816,0.4272751808166504
10.0,250.0,0.0025,0.75,0.001,5216.386425968291,0.4116401672363281
10.0,250.0,0.0025,0.75,0.0025,4795.221087110771,0.42121458053588867
10.0,250.0,0.0025,0.75,0.01,4325.15735589246,0.443713903427124
10.0,250.0,0.0025,0.75,0.1,4749.350712416731,0.4251399040222168
10.0,250.0,0.0025,0.75,0.25,4285.525749889794,0.4113140106201172
10.0,250.0,0.0025,0.75,0.5,4711.582160952447,0.41755199432373047
10.0,250.0,0.0025,0.75,1.0,4964.836463671944,0.4217393398284912
10.0,250.0,0.0025,1.0,0.001,4739.173933228981,0.41301608085632324
10.0,250.0,0.0025,1.0,0.0025,4190.766446456932,0.42085933685302734
10.0,250.0,0.0025,1.0,0.01,4181.90362553728,0.42044854164123535
10.0,250.0,0.0025,1.0,0.1,4362.2304988823425,0.41283512115478516
10.0,250.0,0.0025,1.0,0.25,5492.239729615792,0.415804386138916
10.0,250.0,0.0025,1.0,0.5,5064.4416850480975,0.4175245761871338
10.0,250.0,0.0025,1.0,1.0,4756.966553829022,0.4084615707397461
10.0,250.0,0.01,0.001,0.001,4523.769753173188,0.4264559745788574
10.0,250.0,0.01,0.001,0.0025,4488.366355298565,0.426192045211792
10.0,250.0,0.01,0.001,0.01,3991.444164946402,0.4117138385772705
10.0,250.0,0.01,0.001,0.1,4596.17972907236,0.4199981689453125
10.0,250.0,0.01,0.001,0.25,3500.438716370102,0.4231300354003906
10.0,250.0,0.01,0.001,0.5,4969.994196504578,0.41823458671569824
10.0,250.0,0.01,0.001,1.0,3734.4767473775796,0.4377329349517822
10.0,250.0,0.01,0.0025,0.001,4000.5860248401723,0.42463231086730957
10.0,250.0,0.01,0.0025,0.0025,3934.750671887059,0.42868518829345703
10.0,250.0,0.01,0.0025,0.01,4010.6249200783723,0.4291815757751465
10.0,250.0,0.01,0.0025,0.1,4263.811591212829,0.4243018627166748
10.0,250.0,0.01,0.0025,0.25,3892.555761075968,0.4178135395050049
10.0,250.0,0.01,0.0025,0.5,3777.974920812835,0.43357276916503906
10.0,250.0,0.01,0.0025,1.0,4282.323343938917,0.4393894672393799
10.0,250.0,0.01,0.01,0.001,4439.608950201005,0.40874242782592773
10.0,250.0,0.01,0.01,0.0025,4595.239150755819,0.41449546813964844
10.0,250.0,0.01,0.01,0.01,3391.1123906662124,0.41594791412353516
10.0,250.0,0.01,0.01,0.1,4505.235308048473,0.4189033508300781
10.0,250.0,0.01,0.01,0.25,3955.429474339437,0.42095351219177246
10.0,250.0,0.01,0.01,0.5,4571.102626759725,0.418626070022583
10.0,250.0,0.01,0.01,1.0,4295.834187680842,0.4086604118347168
10.0,250.0,0.01,0.1,0.001,4068.698531967831,0.41609835624694824
10.0,250.0,0.01,0.1,0.0025,3804.029465888041,0.4728739261627197
10.0,250.0,0.01,0.1,0.01,3732.7527324503276,0.4344925880432129
10.0,250.0,0.01,0.1,0.1,3762.0427531434634,0.41933679580688477
10.0,250.0,0.01,0.1,0.25,4059.7816226678037,0.4245777130126953
10.0,250.0,0.01,0.1,0.5,4468.5997592997055,0.41701531410217285
10.0,250.0,0.01,0.1,1.0,4499.087666945527,0.41899657249450684
10.0,250.0,0.01,0.25,0.001,3587.1378576994744,0.4199838638305664
10.0,250.0,0.01,0.25,0.0025,3875.8416338647753,0.40979695320129395
10.0,250.0,0.01,0.25,0.01,4221.336838036094,0.4181404113769531
10.0,250.0,0.01,0.25,0.1,4767.093074261679,0.4300062656402588
10.0,250.0,0.01,0.25,0.25,4615.011144774748,0.41060781478881836
10.0,250.0,0.01,0.25,0.5,4032.848857090919,0.4211575984954834
10.0,250.0,0.01,0.25,1.0,4160.029130567112,0.4195559024810791
10.0,250.0,0.01,0.5,0.001,3892.896762079134,0.4143102169036865
10.0,250.0,0.01,0.5,0.0025,4713.856656204155,0.42568278312683105
10.0,250.0,0.01,0.5,0.01,4439.1590779943235,0.4193897247314453
10.0,250.0,0.01,0.5,0.1,4052.5331881779152,0.4138190746307373
10.0,250.0,0.01,0.5,0.25,4676.344276496539,0.4219646453857422
10.0,250.0,0.01,0.5,0.5,4187.44630935217,0.43137598037719727
10.0,250.0,0.01,0.5,1.0,4170.699964650511,0.42502713203430176
10.0,250.0,0.01,0.75,0.001,4415.226299577053,0.4327404499053955
10.0,250.0,0.01,0.75,0.0025,4581.980069503772,0.43105244636535645
10.0,250.0,0.01,0.75,0.01,4807.192768589627,0.41605305671691895
10.0,250.0,0.01,0.75,0.1,4863.013493908972,0.42938828468322754
10.0,250.0,0.01,0.75,0.25,4868.274041703949,0.4443361759185791
10.0,250.0,0.01,0.75,0.5,4454.975875925357,0.4252126216888428
10.0,250.0,0.01,0.75,1.0,4425.09206458649,0.4445803165435791
10.0,250.0,0.01,1.0,0.001,3570.5701034609788,0.428386926651001
10.0,250.0,0.01,1.0,0.0025,4463.758801095999,0.4236173629760742
10.0,250.0,0.01,1.0,0.01,4125.049097007524,0.4347035884857178
10.0,250.0,0.01,1.0,0.1,3802.7880446894133,0.4291360378265381
10.0,250.0,0.01,1.0,0.25,4627.9525344738,0.4360992908477783
10.0,250.0,0.01,1.0,0.5,4039.0998444528163,0.4347527027130127
10.0,250.0,0.01,1.0,1.0,3941.629518335196,0.429248571395874
10.0,250.0,0.1,0.001,0.001,2844.189692336929,0.4343750476837158
10.0,250.0,0.1,0.001,0.0025,2886.171669080773,0.44761157035827637
10.0,250.0,0.1,0.001,0.01,2920.7535273784592,0.44272398948669434
10.0,250.0,0.1,0.001,0.1,3146.8300180847996,0.44020986557006836
10.0,250.0,0.1,0.001,0.25,2879.6733727294218,0.4465193748474121
10.0,250.0,0.1,0.001,0.5,2720.890044871636,0.44661927223205566
10.0,250.0,0.1,0.001,1.0,2614.528872946434,0.4517860412597656
10.0,250.0,0.1,0.0025,0.001,2849.8819758011805,0.4540398120880127
10.0,250.0,0.1,0.0025,0.0025,2738.1530522190255,0.44930410385131836
10.0,250.0,0.1,0.0025,0.01,2781.1352902096473,0.448972225189209
10.0,250.0,0.1,0.0025,0.1,2707.453661510298,0.45461511611938477
10.0,250.0,0.1,0.0025,0.25,2660.55854439042,0.4492175579071045
10.0,250.0,0.1,0.0025,0.5,3221.511766361654,0.4398179054260254
10.0,250.0,0.1,0.0025,1.0,2748.0198386344928,0.46317434310913086
10.0,250.0,0.1,0.01,0.001,2769.2953100675136,0.46516990661621094
10.0,250.0,0.1,0.01,0.0025,2764.279865911161,0.45133543014526367
10.0,250.0,0.1,0.01,0.01,2690.851062089917,0.445037841796875
10.0,250.0,0.1,0.01,0.1,2868.339646338751,0.46456432342529297
10.0,250.0,0.1,0.01,0.25,2797.62865756894,0.45354413986206055
10.0,250.0,0.1,0.01,0.5,2635.8041097067435,0.4596128463745117
10.0,250.0,0.1,0.01,1.0,3458.3283305901114,0.45989537239074707
10.0,250.0,0.1,0.1,0.001,2893.2602364516724,0.4655585289001465
10.0,250.0,0.1,0.1,0.0025,2823.452115011479,0.6127152442932129
10.0,250.0,0.1,0.1,0.01,2977.289613701187,0.6205539703369141
10.0,250.0,0.1,0.1,0.1,2573.432827819609,0.6075229644775391
10.0,250.0,0.1,0.1,0.25,3348.705554750665,0.6001095771789551
10.0,250.0,0.1,0.1,0.5,3406.0373987282064,0.598538875579834
10.0,250.0,0.1,0.1,1.0,2867.8397952494665,0.46477317810058594
10.0,250.0,0.1,0.25,0.001,2791.0710891882745,0.4653816223144531
10.0,250.0,0.1,0.25,0.0025,2477.673414046552,0.4508061408996582
10.0,250.0,0.1,0.25,0.01,3358.9874253132293,0.45217299461364746
10.0,250.0,0.1,0.25,0.1,2881.5313677658305,0.5127835273742676
10.0,250.0,0.1,0.25,0.25,3182.9211873950926,0.4654886722564697
10.0,250.0,0.1,0.25,0.5,3199.7776445121135,0.45179152488708496
10.0,250.0,0.1,0.25,1.0,3079.7792487039505,0.4461216926574707
10.0,250.0,0.1,0.5,0.001,3200.3083684961043,0.4570956230163574
10.0,250.0,0.1,0.5,0.0025,3267.163103784881,0.44838452339172363
10.0,250.0,0.1,0.5,0.01,2963.50559521551,0.4500751495361328
10.0,250.0,0.1,0.5,0.1,3133.3290485895095,0.4480316638946533
10.0,250.0,0.1,0.5,0.25,3406.1090987750263,0.4497654438018799
10.0,250.0,0.1,0.5,0.5,2861.7533393532526,0.45942139625549316
10.0,250.0,0.1,0.5,1.0,3039.623019901425,0.45125555992126465
10.0,250.0,0.1,0.75,0.001,3077.842908009,0.44170379638671875
10.0,250.0,0.1,0.75,0.0025,3696.69301715492,0.44269871711730957
10.0,250.0,0.1,0.75,0.01,2848.448470018791,0.46135377883911133
10.0,250.0,0.1,0.75,0.1,3413.0845604016713,0.44365453720092773
10.0,250.0,0.1,0.75,0.25,2970.7311124091652,0.44438695907592773
10.0,250.0,0.1,0.75,0.5,3455.893397552064,0.4472072124481201
10.0,250.0,0.1,0.75,1.0,2958.4721768145073,0.4513876438140869
10.0,250.0,0.1,1.0,0.001,2733.6295280932486,0.4570472240447998
10.0,250.0,0.1,1.0,0.0025,2959.2452687345976,0.4550778865814209
10.0,250.0,0.1,1.0,0.01,2712.5601968537026,0.48011040687561035
10.0,250.0,0.1,1.0,0.1,2837.479248851395,0.5401482582092285
10.0,250.0,0.1,1.0,0.25,2709.763832532003,0.4856147766113281
10.0,250.0,0.1,1.0,0.5,2522.4612528229177,0.4453418254852295
10.0,250.0,0.1,1.0,1.0,3122.4035407297524,0.45415401458740234
10.0,250.0,0.25,0.001,0.001,2562.3694873144177,0.4803469181060791
10.0,250.0,0.25,0.001,0.0025,2443.1700011071857,0.4576590061187744
10.0,250.0,0.25,0.001,0.01,2294.377372828537,0.46913719177246094
10.0,250.0,0.25,0.001,0.1,2653.817049757779,0.4538121223449707
10.0,250.0,0.25,0.001,0.25,2272.2582059498664,0.4687376022338867
10.0,250.0,0.25,0.001,0.5,2438.5674587071726,0.474184513092041
10.0,250.0,0.25,0.001,1.0,2585.3067832976913,0.46140050888061523
10.0,250.0,0.25,0.0025,0.001,2469.3055048245674,0.45117759704589844
10.0,250.0,0.25,0.0025,0.0025,2531.941093226568,0.45705485343933105
10.0,250.0,0.25,0.0025,0.01,2445.181181976901,0.4657130241394043
10.0,250.0,0.25,0.0025,0.1,2411.764642266471,0.45827412605285645
10.0,250.0,0.25,0.0025,0.25,2487.9047863396386,0.4630451202392578
10.0,250.0,0.25,0.0025,0.5,2572.2444087968465,0.46070337295532227
10.0,250.0,0.25,0.0025,1.0,2520.7011156634717,0.45827388763427734
10.0,250.0,0.25,0.01,0.001,2548.6245598382584,0.4535837173461914
